PlantID,AncestorId,Symbol,ScientificName,CommonName,RankId,Rank
18814,16860,Commelinidae,Commelinidae,,70,Subclass
18814,17114,Cyperales,Cyperales,,80,Order
18814,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18814,18527,CYPER,Cyperus L.,flatsedge,140,Genus
18814,18814,CYSC3,Cyperus schweinitzii Torr.,Schweinitz's flatsedge,180,Species
18680,7168,Plantae,Plantae,Plants,10,Kingdom
18680,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18680,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18680,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18680,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18680,16860,Commelinidae,Commelinidae,,70,Subclass
18680,17114,Cyperales,Cyperales,,80,Order
18680,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18680,18527,CYPER,Cyperus L.,flatsedge,140,Genus
18680,18680,CYLU2,Cyperus lupulinus (Spreng.) Marcks,Great Plains flatsedge,180,Species
18830,7168,Plantae,Plantae,Plants,10,Kingdom
18830,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18830,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18830,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18830,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18830,16860,Commelinidae,Commelinidae,,70,Subclass
18830,17114,Cyperales,Cyperales,,80,Order
18830,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18830,18527,CYPER,Cyperus L.,flatsedge,140,Genus
18830,18830,CYSQ,Cyperus squarrosus L.,bearded flatsedge,180,Species
29859,7168,Plantae,Plantae,Plants,10,Kingdom
29859,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29859,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29859,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29859,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29859,27002,Liliidae,Liliidae,,70,Subclass
29859,29614,Orchidales,Orchidales,,80,Order
29859,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29859,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29859,29859,CYAN2,Cypripedium ×andrewsii A.M. Fuller [candidum × parviflorum],hybrid ladyslipper,180,Species
29865,7168,Plantae,Plantae,Plants,10,Kingdom
29865,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29865,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29865,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29865,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29865,27002,Liliidae,Liliidae,,70,Subclass
29865,29614,Orchidales,Orchidales,,80,Order
29865,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29865,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29865,29865,CYAR5,Cypripedium arietinum W.T. Aiton,ram's head lady's slipper,180,Species
13478,7168,Plantae,Plantae,Plants,10,Kingdom
13478,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13478,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13478,12762,Filicopsida,Filicopsida,,60,Class
13478,12971,Polypodiales,Polypodiales,,80,Order
13478,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13478,13467,CYSTO,Cystopteris Bernh.,bladderfern,140,Genus
13478,13478,CYLA4,Cystopteris laurentiana (Weath.) Blasdell,St. Lawrence bladderfern,180,Species
29868,7168,Plantae,Plantae,Plants,10,Kingdom
29868,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29868,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29868,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29868,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29868,27002,Liliidae,Liliidae,,70,Subclass
29868,29614,Orchidales,Orchidales,,80,Order
29868,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29868,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29868,29868,CYCA5,Cypripedium candidum Muhl. ex Willd.,white lady's slipper,180,Species
29875,7168,Plantae,Plantae,Plants,10,Kingdom
29875,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29875,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29875,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29875,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29875,27002,Liliidae,Liliidae,,70,Subclass
29875,29614,Orchidales,Orchidales,,80,Order
29875,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29875,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29875,29875,CYPA19,Cypripedium parviflorum Salisb.,lesser yellow lady's slipper,180,Species
29876,7168,Plantae,Plantae,Plants,10,Kingdom
29876,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29876,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29876,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29876,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29876,27002,Liliidae,Liliidae,,70,Subclass
29876,29614,Orchidales,Orchidales,,80,Order
29876,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29876,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29876,29875,CYPA19,Cypripedium parviflorum Salisb.,lesser yellow lady's slipper,180,Species
29876,29876,CYPAM3,Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak,greater yellow lady's slipper,200,Variety
29891,7168,Plantae,Plantae,Plants,10,Kingdom
29891,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29891,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29891,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29891,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29891,27002,Liliidae,Liliidae,,70,Subclass
29891,29614,Orchidales,Orchidales,,80,Order
29891,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29891,29853,CYPRI,Cypripedium L.,lady's slipper,140,Genus
29891,29891,CYRE6,Cypripedium reginae Walter,showy lady's slipper,180,Species
13468,7168,Plantae,Plantae,Plants,10,Kingdom
13468,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13468,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13468,12762,Filicopsida,Filicopsida,,60,Class
13468,12971,Polypodiales,Polypodiales,,80,Order
13468,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13468,13467,CYSTO,Cystopteris Bernh.,bladderfern,140,Genus
13468,13468,CYBU3,Cystopteris bulbifera (L.) Bernh.,bulblet bladderfern,180,Species
13471,7168,Plantae,Plantae,Plants,10,Kingdom
13471,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13471,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13471,12762,Filicopsida,Filicopsida,,60,Class
13471,12971,Polypodiales,Polypodiales,,80,Order
13471,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13471,13467,CYSTO,Cystopteris Bernh.,bladderfern,140,Genus
13471,13471,CYFR2,Cystopteris fragilis (L.) Bernh.,brittle bladderfern,180,Species
78885,7168,Plantae,Plantae,Plants,10,Kingdom
78885,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78885,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78885,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78885,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78885,73681,Rosidae,Rosidae,,70,Subclass
78885,76594,Fabales,Fabales,,80,Order
78885,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78885,78743,DALEA,Dalea L.,prairie clover,140,Genus
78885,78885,DAPU5,Dalea purpurea Vent.,purple prairie clover,180,Species
78918,7168,Plantae,Plantae,Plants,10,Kingdom
78918,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78918,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78918,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78918,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78918,73681,Rosidae,Rosidae,,70,Subclass
78918,76594,Fabales,Fabales,,80,Order
78918,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78918,78743,DALEA,Dalea L.,prairie clover,140,Genus
78918,78918,DAVI,Dalea villosa (Nutt.) Spreng.,silky prairie clover,180,Species
13483,7168,Plantae,Plantae,Plants,10,Kingdom
13483,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13483,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13483,12762,Filicopsida,Filicopsida,,60,Class
13483,12971,Polypodiales,Polypodiales,,80,Order
13483,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13483,13467,CYSTO,Cystopteris Bernh.,bladderfern,140,Genus
13483,13483,CYPR4,Cystopteris protrusa (Weath.) Blasdell,lowland bladderfern,180,Species
29913,7168,Plantae,Plantae,Plants,10,Kingdom
29913,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29913,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29913,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29913,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29913,27002,Liliidae,Liliidae,,70,Subclass
29913,29614,Orchidales,Orchidales,,80,Order
29913,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29913,29903,DACTY3,Dactylorhiza Neck. ex Nevski,keyflower,140,Genus
29913,29913,DAVI6,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid,180,Species
13490,7168,Plantae,Plantae,Plants,10,Kingdom
13490,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13490,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13490,12762,Filicopsida,Filicopsida,,60,Class
13490,12971,Polypodiales,Polypodiales,,80,Order
13490,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13490,13467,CYSTO,Cystopteris Bernh.,bladderfern,140,Genus
13490,13490,CYTE7,Cystopteris tenuis (Michx.) Desv.,upland brittle bladderfern,180,Species
78834,7168,Plantae,Plantae,Plants,10,Kingdom
78834,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78834,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78834,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78834,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78834,73681,Rosidae,Rosidae,,70,Subclass
78834,76594,Fabales,Fabales,,80,Order
78834,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78834,78743,DALEA,Dalea L.,prairie clover,140,Genus
78834,78834,DALE3,Dalea leporina (Aiton) Bullock,foxtail prairie clover,180,Species
21520,7168,Plantae,Plantae,Plants,10,Kingdom
21520,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
21520,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
21520,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
21520,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
21520,16860,Commelinidae,Commelinidae,,70,Subclass
21520,17114,Cyperales,Cyperales,,80,Order
21520,19899,POACEA,Poaceae Barnhart,Grass family,100,Family
21520,21499,DANTH,Danthonia DC.,oatgrass,140,Genus
21520,21520,DASP2,Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.,poverty oatgrass,180,Species
89643,7168,Plantae,Plantae,Plants,10,Kingdom
89643,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
89643,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
89643,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
89643,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
89643,73681,Rosidae,Rosidae,,70,Subclass
89643,87579,Rosales,Rosales,,80,Order
89643,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
89643,89642,DASIP,Dasiphora Raf.,shrubby cinquefoil,140,Genus
89643,89643,DAFR6,Dasiphora fruticosa (L.) Rydb.,shrubby cinquefoil,180,Species
89639,7168,Plantae,Plantae,Plants,10,Kingdom
89639,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
89639,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
89639,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
89639,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
89639,73681,Rosidae,Rosidae,,70,Subclass
89639,87579,Rosales,Rosales,,80,Order
89639,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
89639,89638,DALIB,Dalibarda L.,dalibarda,140,Genus
89639,89639,DARE,Dalibarda repens L.,robin runaway,180,Species
55030,7168,Plantae,Plantae,Plants,10,Kingdom
55030,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
55030,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
55030,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
55030,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
55030,31160,Asteridae,Asteridae,,70,Subclass
55030,52679,Solanales,Solanales,,80,Order
55030,54925,SOLANA,Solanaceae Juss.,Potato family,100,Family
55030,55012,DATUR,Datura L.,jimsonweed,140,Genus
55030,55030,DAWR2,Datura wrightii Regel,sacred thorn-apple,180,Species
50862,7168,Plantae,Plantae,Plants,10,Kingdom
50862,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
50862,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
50862,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
50862,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
50862,31160,Asteridae,Asteridae,,70,Subclass
50862,48770,Scrophulariales,Scrophulariales,,80,Order
50862,50063,SCROPH,Scrophulariaceae Juss.,Figwort family,100,Family
50862,50861,DASIS,Dasistoma Raf.,dasistoma,140,Genus
50862,50862,DAMA,Dasistoma macrophylla (Nutt.) Raf.,mullein foxglove,180,Species
13296,7168,Plantae,Plantae,Plants,10,Kingdom
13296,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13296,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13296,12762,Filicopsida,Filicopsida,,60,Class
13296,12971,Polypodiales,Polypodiales,,80,Order
13296,13287,DENNST,Dennstaedtiaceae Lotsy,Bracken Fern family,100,Family
13296,13288,DENNS,Dennstaedtia Bernh.,hayscented fern,140,Genus
13296,13296,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,eastern hayscented fern,180,Species
13495,7168,Plantae,Plantae,Plants,10,Kingdom
13495,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
13495,12761,Pteridophyta,Pteridophyta,Ferns,40,Division
13495,12762,Filicopsida,Filicopsida,,60,Class
13495,12971,Polypodiales,Polypodiales,,80,Order
13495,13387,DRYOPT,Dryopteridaceae Herter,Wood Fern family,100,Family
13495,13494,DEPAR,Deparia Hook. & Grev.,false spleenwort,140,Genus
13495,13495,DEAC4,Deparia acrostichoides (Sw.) M. Kato,silver false spleenwort,180,Species
62697,7168,Plantae,Plantae,Plants,10,Kingdom
62697,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
62697,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
62697,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
62697,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
62697,61782,Dilleniidae,Dilleniidae,,70,Subclass
62697,61787,Capparales,Capparales,,80,Order
62697,61788,BRASSI,Brassicaceae Burnett,Mustard family,100,Family
62697,62653,DESCU,Descurainia Webb & Bethel.,tansymustard,140,Genus
62697,62697,DEPI,Descurainia pinnata (Walter) Britton,western tansymustard,180,Species
78996,7168,Plantae,Plantae,Plants,10,Kingdom
78996,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78996,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78996,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78996,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78996,73681,Rosidae,Rosidae,,70,Subclass
78996,76594,Fabales,Fabales,,80,Order
78996,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78996,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
78996,78996,DECA7,Desmodium canadense (L.) DC.,showy ticktrefoil,180,Species
79037,7168,Plantae,Plantae,Plants,10,Kingdom
79037,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79037,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79037,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79037,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79037,73681,Rosidae,Rosidae,,70,Subclass
79037,76594,Fabales,Fabales,,80,Order
79037,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79037,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79037,79037,DEGL5,Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood,pointedleaf ticktrefoil,180,Species
78998,7168,Plantae,Plantae,Plants,10,Kingdom
78998,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78998,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78998,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78998,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78998,73681,Rosidae,Rosidae,,70,Subclass
78998,76594,Fabales,Fabales,,80,Order
78998,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78998,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
78998,78998,DECA8,Desmodium canescens (L.) DC.,hoary ticktrefoil,180,Species
79002,7168,Plantae,Plantae,Plants,10,Kingdom
79002,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79002,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79002,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79002,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79002,73681,Rosidae,Rosidae,,70,Subclass
79002,76594,Fabales,Fabales,,80,Order
79002,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79002,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79002,79002,DECI,Desmodium ciliare (Muhl. ex Willd.) DC.,hairy small-leaf ticktrefoil,180,Species
79087,7168,Plantae,Plantae,Plants,10,Kingdom
79087,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79087,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79087,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79087,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79087,73681,Rosidae,Rosidae,,70,Subclass
79087,76594,Fabales,Fabales,,80,Order
79087,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79087,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79087,79087,DEMA2,Desmodium marilandicum (L.) DC.,smooth small-leaf ticktrefoil,180,Species
79009,7168,Plantae,Plantae,Plants,10,Kingdom
79009,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79009,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79009,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79009,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79009,73681,Rosidae,Rosidae,,70,Subclass
79009,76594,Fabales,Fabales,,80,Order
79009,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79009,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79009,79009,DECU,Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don,largebract ticktrefoil,180,Species
79034,7168,Plantae,Plantae,Plants,10,Kingdom
79034,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79034,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79034,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79034,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79034,73681,Rosidae,Rosidae,,70,Subclass
79034,76594,Fabales,Fabales,,80,Order
79034,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79034,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79034,79034,DEGL4,Desmodium glabellum (Michx.) DC.,Dillenius' ticktrefoil,180,Species
79061,7168,Plantae,Plantae,Plants,10,Kingdom
79061,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79061,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79061,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79061,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79061,73681,Rosidae,Rosidae,,70,Subclass
79061,76594,Fabales,Fabales,,80,Order
79061,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79061,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79061,79061,DEIL2,Desmodium illinoense A. Gray,Illinois ticktrefoil,180,Species
79141,7168,Plantae,Plantae,Plants,10,Kingdom
79141,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79141,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79141,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79141,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79141,73681,Rosidae,Rosidae,,70,Subclass
79141,76594,Fabales,Fabales,,80,Order
79141,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79141,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
79141,79141,DERO3,Desmodium rotundifolium DC.,prostrate ticktrefoil,180,Species
79094,7168,Plantae,Plantae,Plants,10,Kingdom
79094,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
79094,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
79094,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
79094,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
79094,73681,Rosidae,Rosidae,,70,Subclass
79094,76594,Fabales,Fabales,,80,Order
79094,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
79094,78969,DESMO,Desmodium Desv.,ticktrefoil,140,Genus
